trajectory_id,task_id,task_code,task_name,label,outer_role,inner_role,source_type,source_dataset,source_trajectory_id,origin_sequence_id,historical_source_trajectory_id,environment_seed,source_relative_path,num_replan_steps,common_length
v1completed_external_S7_libero10_v2_selected_314,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INTERNAL_VALIDATION,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_314,libero10_task06_rollout014,,202614264,fully_instrumented_libero10_v1/tasks/task_06/rollout_014,214,112
v1completed_external_S7_libero10_v2_selected_315,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,1,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_315,libero10_task06_rollout015,,202614265,fully_instrumented_libero10_v1/tasks/task_06/rollout_015,260,112
v1completed_external_S7_libero10_v2_selected_316,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_316,libero10_task06_rollout016,,202614266,fully_instrumented_libero10_v1/tasks/task_06/rollout_016,116,112
v1completed_external_S7_libero10_v2_selected_317,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_317,libero10_task06_rollout017,,202614267,fully_instrumented_libero10_v1/tasks/task_06/rollout_017,140,112
v1completed_external_S7_libero10_v2_selected_318,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_318,libero10_task06_rollout018,,202614268,fully_instrumented_libero10_v1/tasks/task_06/rollout_018,115,112
v1completed_external_S7_libero10_v2_selected_319,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_319,libero10_task06_rollout019,,202614269,fully_instrumented_libero10_v1/tasks/task_06/rollout_019,147,112
v1completed_external_S7_libero10_v2_selected_320,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,1,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_320,libero10_task06_rollout020,,202614270,fully_instrumented_libero10_v1/tasks/task_06/rollout_020,260,112
v1completed_external_S7_libero10_v2_selected_321,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,1,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_321,libero10_task06_rollout021,,202614271,fully_instrumented_libero10_v1/tasks/task_06/rollout_021,260,112
v1completed_external_S7_libero10_v2_selected_322,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_322,libero10_task06_rollout022,,202614272,fully_instrumented_libero10_v1/tasks/task_06/rollout_022,217,112
v1completed_external_S7_libero10_v2_selected_324,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_324,libero10_task06_rollout024,,202614274,fully_instrumented_libero10_v1/tasks/task_06/rollout_024,118,112
v1completed_external_S7_libero10_v2_selected_325,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,1,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_325,libero10_task06_rollout025,,202614275,fully_instrumented_libero10_v1/tasks/task_06/rollout_025,260,112
v1completed_external_S7_libero10_v2_selected_326,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INTERNAL_VALIDATION,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_326,libero10_task06_rollout026,,202614276,fully_instrumented_libero10_v1/tasks/task_06/rollout_026,144,112
v1completed_external_S7_libero10_v2_selected_328,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,1,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_328,libero10_task06_rollout028,,202614278,fully_instrumented_libero10_v1/tasks/task_06/rollout_028,260,112
v1completed_external_S7_libero10_v2_selected_329,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_329,libero10_task06_rollout029,,202614279,fully_instrumented_libero10_v1/tasks/task_06/rollout_029,178,112
v1completed_external_S7_libero10_v2_selected_330,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,1,TRAIN,INTERNAL_VALIDATION,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_330,libero10_task06_rollout030,,202614280,fully_instrumented_libero10_v1/tasks/task_06/rollout_030,260,112
v1completed_external_S7_libero10_v2_selected_331,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_331,libero10_task06_rollout031,,202614281,fully_instrumented_libero10_v1/tasks/task_06/rollout_031,165,112
v1completed_external_S7_libero10_v2_selected_333,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_333,libero10_task06_rollout033,,202614283,fully_instrumented_libero10_v1/tasks/task_06/rollout_033,126,112
v1completed_external_S7_libero10_v2_selected_334,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,1,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_334,libero10_task06_rollout034,,202614284,fully_instrumented_libero10_v1/tasks/task_06/rollout_034,260,112
v1completed_external_S7_libero10_v2_selected_335,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,1,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_335,libero10_task06_rollout035,,202614285,fully_instrumented_libero10_v1/tasks/task_06/rollout_035,260,112
v1completed_external_S7_libero10_v2_selected_336,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_336,libero10_task06_rollout036,,202614286,fully_instrumented_libero10_v1/tasks/task_06/rollout_036,170,112
v1completed_external_S7_libero10_v2_selected_337,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_337,libero10_task06_rollout037,,202614287,fully_instrumented_libero10_v1/tasks/task_06/rollout_037,118,112
v1completed_external_S7_libero10_v2_selected_339,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_339,libero10_task06_rollout039,,202614289,fully_instrumented_libero10_v1/tasks/task_06/rollout_039,112,112
v1completed_external_S7_libero10_v2_selected_340,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_340,libero10_task06_rollout040,,202614290,fully_instrumented_libero10_v1/tasks/task_06/rollout_040,112,112
v1completed_external_S7_libero10_v2_selected_341,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_341,libero10_task06_rollout041,,202614291,fully_instrumented_libero10_v1/tasks/task_06/rollout_041,149,112
v1completed_external_S7_libero10_v2_selected_342,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_342,libero10_task06_rollout042,,202614292,fully_instrumented_libero10_v1/tasks/task_06/rollout_042,155,112
v1completed_external_S7_libero10_v2_selected_343,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_343,libero10_task06_rollout043,,202614293,fully_instrumented_libero10_v1/tasks/task_06/rollout_043,152,112
v1completed_external_S7_libero10_v2_selected_344,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_344,libero10_task06_rollout044,,202614294,fully_instrumented_libero10_v1/tasks/task_06/rollout_044,121,112
v1completed_external_S7_libero10_v2_selected_345,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_345,libero10_task06_rollout045,,202614295,fully_instrumented_libero10_v1/tasks/task_06/rollout_045,171,112
v1completed_external_S7_libero10_v2_selected_346,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,1,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_346,libero10_task06_rollout046,,202614296,fully_instrumented_libero10_v1/tasks/task_06/rollout_046,260,112
v1completed_external_S7_libero10_v2_selected_348,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,SEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_348,libero10_task06_rollout048,,202614298,fully_instrumented_libero10_v1/tasks/task_06/rollout_048,147,112
v1completed_external_S7_libero10_v2_selected_349,6,S7,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,1,TRAIN,INNER_TRAIN,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_349,libero10_task06_rollout049,,202614299,fully_instrumented_libero10_v1/tasks/task_06/rollout_049,260,112
v1completed_U1_replay_002,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U1_replay_002,v1completed_U1_replay_002,strict-unseen-U1-0611,608160004,V1补齐版本/generated_v1_assets/U1/v1completed_U1_replay_002,236,183
v1completed_U1_replay_008,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U1_replay_008,v1completed_U1_replay_008,strict-unseen-U1-0617,608160010,V1补齐版本/generated_v1_assets/U1/v1completed_U1_replay_008,225,183
v1completed_U1_replay_012,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U1_replay_012,v1completed_U1_replay_012,strict-unseen-U1-0623,608160016,V1补齐版本/generated_v1_assets/U1/v1completed_U1_replay_012,224,183
v1completed_external_U1_libero10_v2_selected_400,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_400,libero10_task08_rollout000,,202616250,fully_instrumented_libero10_v1/tasks/task_08/rollout_000,260,183
v1completed_external_U1_libero10_v2_selected_402,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_402,libero10_task08_rollout002,,202616252,fully_instrumented_libero10_v1/tasks/task_08/rollout_002,260,183
v1completed_external_U1_libero10_v2_selected_403,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_403,libero10_task08_rollout003,,202616253,fully_instrumented_libero10_v1/tasks/task_08/rollout_003,260,183
v1completed_external_U1_libero10_v2_selected_404,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_404,libero10_task08_rollout004,,202616254,fully_instrumented_libero10_v1/tasks/task_08/rollout_004,260,183
v1completed_external_U1_libero10_v2_selected_405,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_405,libero10_task08_rollout005,,202616255,fully_instrumented_libero10_v1/tasks/task_08/rollout_005,246,183
v1completed_external_U1_libero10_v2_selected_406,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_406,libero10_task08_rollout006,,202616256,fully_instrumented_libero10_v1/tasks/task_08/rollout_006,232,183
v1completed_external_U1_libero10_v2_selected_407,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_407,libero10_task08_rollout007,,202616257,fully_instrumented_libero10_v1/tasks/task_08/rollout_007,195,183
v1completed_external_U1_libero10_v2_selected_408,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_408,libero10_task08_rollout008,,202616258,fully_instrumented_libero10_v1/tasks/task_08/rollout_008,215,183
v1completed_external_U1_libero10_v2_selected_409,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_409,libero10_task08_rollout009,,202616259,fully_instrumented_libero10_v1/tasks/task_08/rollout_009,260,183
v1completed_external_U1_libero10_v2_selected_410,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_410,libero10_task08_rollout010,,202616260,fully_instrumented_libero10_v1/tasks/task_08/rollout_010,260,183
v1completed_external_U1_libero10_v2_selected_411,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_411,libero10_task08_rollout011,,202616261,fully_instrumented_libero10_v1/tasks/task_08/rollout_011,260,183
v1completed_external_U1_libero10_v2_selected_412,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_412,libero10_task08_rollout012,,202616262,fully_instrumented_libero10_v1/tasks/task_08/rollout_012,260,183
v1completed_external_U1_libero10_v2_selected_413,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_413,libero10_task08_rollout013,,202616263,fully_instrumented_libero10_v1/tasks/task_08/rollout_013,260,183
v1completed_external_U1_libero10_v2_selected_414,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_414,libero10_task08_rollout014,,202616264,fully_instrumented_libero10_v1/tasks/task_08/rollout_014,260,183
v1completed_external_U1_libero10_v2_selected_415,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_415,libero10_task08_rollout015,,202616265,fully_instrumented_libero10_v1/tasks/task_08/rollout_015,260,183
v1completed_external_U1_libero10_v2_selected_416,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_416,libero10_task08_rollout016,,202616266,fully_instrumented_libero10_v1/tasks/task_08/rollout_016,183,183
v1completed_external_U1_libero10_v2_selected_417,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_417,libero10_task08_rollout017,,202616267,fully_instrumented_libero10_v1/tasks/task_08/rollout_017,252,183
v1completed_external_U1_libero10_v2_selected_418,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_418,libero10_task08_rollout018,,202616268,fully_instrumented_libero10_v1/tasks/task_08/rollout_018,244,183
v1completed_external_U1_libero10_v2_selected_419,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_419,libero10_task08_rollout019,,202616269,fully_instrumented_libero10_v1/tasks/task_08/rollout_019,260,183
v1completed_external_U1_libero10_v2_selected_420,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_420,libero10_task08_rollout020,,202616270,fully_instrumented_libero10_v1/tasks/task_08/rollout_020,260,183
v1completed_external_U1_libero10_v2_selected_422,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_422,libero10_task08_rollout022,,202616272,fully_instrumented_libero10_v1/tasks/task_08/rollout_022,260,183
v1completed_external_U1_libero10_v2_selected_423,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_423,libero10_task08_rollout023,,202616273,fully_instrumented_libero10_v1/tasks/task_08/rollout_023,260,183
v1completed_external_U1_libero10_v2_selected_424,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_424,libero10_task08_rollout024,,202616274,fully_instrumented_libero10_v1/tasks/task_08/rollout_024,260,183
v1completed_external_U1_libero10_v2_selected_425,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_425,libero10_task08_rollout025,,202616275,fully_instrumented_libero10_v1/tasks/task_08/rollout_025,260,183
v1completed_external_U1_libero10_v2_selected_426,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_426,libero10_task08_rollout026,,202616276,fully_instrumented_libero10_v1/tasks/task_08/rollout_026,236,183
v1completed_external_U1_libero10_v2_selected_427,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_427,libero10_task08_rollout027,,202616277,fully_instrumented_libero10_v1/tasks/task_08/rollout_027,260,183
v1completed_external_U1_libero10_v2_selected_428,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_428,libero10_task08_rollout028,,202616278,fully_instrumented_libero10_v1/tasks/task_08/rollout_028,260,183
v1completed_external_U1_libero10_v2_selected_429,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_429,libero10_task08_rollout029,,202616279,fully_instrumented_libero10_v1/tasks/task_08/rollout_029,260,183
v1completed_external_U1_libero10_v2_selected_430,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_430,libero10_task08_rollout030,,202616280,fully_instrumented_libero10_v1/tasks/task_08/rollout_030,260,183
v1completed_external_U1_libero10_v2_selected_431,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_431,libero10_task08_rollout031,,202616281,fully_instrumented_libero10_v1/tasks/task_08/rollout_031,260,183
v1completed_external_U1_libero10_v2_selected_432,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_432,libero10_task08_rollout032,,202616282,fully_instrumented_libero10_v1/tasks/task_08/rollout_032,211,183
v1completed_external_U1_libero10_v2_selected_433,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_433,libero10_task08_rollout033,,202616283,fully_instrumented_libero10_v1/tasks/task_08/rollout_033,260,183
v1completed_external_U1_libero10_v2_selected_434,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_434,libero10_task08_rollout034,,202616284,fully_instrumented_libero10_v1/tasks/task_08/rollout_034,220,183
v1completed_external_U1_libero10_v2_selected_435,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_435,libero10_task08_rollout035,,202616285,fully_instrumented_libero10_v1/tasks/task_08/rollout_035,260,183
v1completed_external_U1_libero10_v2_selected_436,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_436,libero10_task08_rollout036,,202616286,fully_instrumented_libero10_v1/tasks/task_08/rollout_036,260,183
v1completed_external_U1_libero10_v2_selected_437,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_437,libero10_task08_rollout037,,202616287,fully_instrumented_libero10_v1/tasks/task_08/rollout_037,260,183
v1completed_external_U1_libero10_v2_selected_438,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_438,libero10_task08_rollout038,,202616288,fully_instrumented_libero10_v1/tasks/task_08/rollout_038,211,183
v1completed_external_U1_libero10_v2_selected_439,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_439,libero10_task08_rollout039,,202616289,fully_instrumented_libero10_v1/tasks/task_08/rollout_039,260,183
v1completed_external_U1_libero10_v2_selected_441,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_441,libero10_task08_rollout041,,202616291,fully_instrumented_libero10_v1/tasks/task_08/rollout_041,260,183
v1completed_external_U1_libero10_v2_selected_442,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_442,libero10_task08_rollout042,,202616292,fully_instrumented_libero10_v1/tasks/task_08/rollout_042,260,183
v1completed_external_U1_libero10_v2_selected_443,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_443,libero10_task08_rollout043,,202616293,fully_instrumented_libero10_v1/tasks/task_08/rollout_043,220,183
v1completed_external_U1_libero10_v2_selected_444,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_444,libero10_task08_rollout044,,202616294,fully_instrumented_libero10_v1/tasks/task_08/rollout_044,211,183
v1completed_external_U1_libero10_v2_selected_445,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_445,libero10_task08_rollout045,,202616295,fully_instrumented_libero10_v1/tasks/task_08/rollout_045,188,183
v1completed_external_U1_libero10_v2_selected_446,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_446,libero10_task08_rollout046,,202616296,fully_instrumented_libero10_v1/tasks/task_08/rollout_046,260,183
v1completed_external_U1_libero10_v2_selected_447,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_447,libero10_task08_rollout047,,202616297,fully_instrumented_libero10_v1/tasks/task_08/rollout_047,260,183
v1completed_external_U1_libero10_v2_selected_448,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_448,libero10_task08_rollout048,,202616298,fully_instrumented_libero10_v1/tasks/task_08/rollout_048,229,183
v1completed_external_U1_libero10_v2_selected_449,7,U1,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,UNSEEN_EVAL,,external_v2,fully_instrumented_libero10_v2,libero10_v2_selected_449,libero10_task08_rollout049,,202616299,fully_instrumented_libero10_v1/tasks/task_08/rollout_049,260,183
v1completed_U2_replay_000,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U2_replay_000,v1completed_U2_replay_000,strict-unseen-U2-0568,608160034,V1补齐版本/generated_v1_assets/U2/v1completed_U2_replay_000,172,125
v1completed_U2_replay_025,8,U2,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,UNSEEN_EVAL,,v1_replay,V1补齐版本,v1completed_U2_replay_025,v1completed_U2_replay_025,strict-unseen-U2-0604,608160070,V1补齐版本/generated_v1_assets/U2/v1completed_U2_replay_025,151,125
